datetime,anh,cyg,hun,bdl,msl,cll,pct,flt,mrz,mal,pts,emm,jer,frp,bet,hol2,hll,orq2,holm,bac,ppt,bdt,dvi,sjr,uni,old,twa,oad,mtb,mdmzq,swe,sus,srh,god,sal
2006-12-02 09:00:00,1.16,8.65,5.91,7.52,2.96,2.28,7.75,9.29,13.52,5.11,3.48,0.18,0.45,0.42,0.35,0.27,0.26,0.20,0.29,0.25,0.13,0.39,0.35,0.36,0.35,0.53,0.43,0.49,0.29,0.16,0.09,0.09,0.08,8.19,0.12
2006-12-02 10:00:00,1.39,8.69,5.91,7.72,3.57,2.95,8.90,9.66,14.53,4.97,4.44,0.21,0.46,0.44,0.35,0.30,0.26,0.23,0.29,0.25,0.13,0.38,0.35,0.36,0.35,0.69,0.45,0.51,0.30,0.16,0.09,0.09,0.08,8.34,0.14
2006-12-02 11:00:00,1.80,8.67,5.94,7.81,4.71,3.48,10.37,10.30,19.73,6.16,4.54,0.31,0.51,0.46,0.36,0.33,0.30,0.23,0.29,0.25,0.13,0.37,0.35,0.36,0.35,0.71,0.56,0.51,0.28,0.15,0.09,0.09,0.08,8.49,0.15
2006-12-02 12:00:00,2.23,8.67,5.95,7.89,5.52,4.77,11.50,11.07,21.20,6.96,4.74,0.68,0.68,0.48,0.36,0.34,0.32,0.24,0.29,0.25,0.13,0.38,0.35,0.36,0.35,0.68,0.58,0.52,0.25,0.15,0.09,0.09,0.08,8.45,0.16
2006-12-02 13:00:00,2.71,8.68,5.96,7.87,5.97,5.47,12.06,9.70,19.20,7.48,6.02,1.20,0.81,0.50,0.37,0.35,0.33,0.23,0.32,0.24,0.13,0.39,0.35,0.36,0.35,0.70,0.52,0.51,0.24,0.16,0.09,0.09,0.08,8.52,0.19
2006-12-02 14:00:00,3.28,8.74,5.97,7.78,6.34,6.04,14.25,9.30,17.95,7.96,6.44,1.62,0.98,0.52,0.38,0.37,0.34,0.22,0.33,0.24,0.13,0.39,0.35,0.37,0.35,0.70,0.45,0.37,0.21,0.16,0.09,0.09,0.08,8.40,0.21
2006-12-02 15:00:00,3.32,8.59,5.99,7.61,6.42,5.81,11.37,9.89,17.93,7.43,6.46,1.16,1.06,0.52,0.40,0.36,0.34,0.21,0.32,0.25,0.13,0.39,0.35,0.37,0.35,0.59,0.44,0.20,0.20,0.16,0.09,0.09,0.08,8.36,0.29
2006-12-02 16:00:00,2.68,8.81,5.99,7.47,6.35,3.76,10.54,10.25,16.71,7.07,4.92,0.74,1.01,0.50,0.39,0.34,0.25,0.20,0.32,0.25,0.15,0.39,0.35,0.37,0.35,0.50,0.54,0.21,0.21,0.16,0.09,0.09,0.08,8.35,0.22
2006-12-02 17:00:00,2.19,8.10,5.95,7.13,6.14,3.16,10.15,10.58,15.17,5.80,4.05,0.61,0.84,0.49,0.38,0.30,0.26,0.21,0.32,0.25,0.13,0.39,0.35,0.37,0.35,0.47,0.61,0.22,0.20,0.16,0.09,0.09,0.08,8.36,0.17
2006-12-02 18:00:00,1.74,8.06,5.92,7.01,5.64,3.37,10.03,10.76,13.91,4.98,3.49,0.42,0.62,0.46,0.37,0.28,0.27,0.22,0.31,0.25,0.13,0.39,0.35,0.37,0.35,0.48,0.57,0.22,0.20,0.16,0.09,0.09,0.08,8.40,0.16
2006-12-02 19:00:00,1.46,8.02,5.90,7.05,5.00,2.48,8.84,10.81,12.31,4.20,2.79,0.41,0.51,0.45,0.36,0.28,0.28,0.23,0.30,0.25,0.13,0.39,0.35,0.36,0.34,0.62,0.47,0.22,0.21,0.16,0.09,0.09,0.08,8.36,0.14
2006-12-02 20:00:00,1.18,8.26,5.88,7.17,3.79,1.68,7.36,10.81,11.08,3.48,2.17,0.26,0.45,0.43,0.36,0.28,0.27,0.22,0.29,0.24,0.12,0.39,0.35,0.37,0.35,0.64,0.54,0.22,0.23,0.16,0.09,0.09,0.08,8.32,0.11
2006-12-02 21:00:00,1.02,8.03,5.87,7.16,3.71,1.24,6.59,10.78,10.94,2.92,1.90,0.20,0.42,0.42,0.36,0.28,0.27,0.19,0.29,0.24,0.12,0.38,0.35,0.37,0.35,0.55,0.63,0.26,0.25,0.16,0.09,0.09,0.08,8.34,0.10
2006-12-02 22:00:00,0.91,8.11,5.88,7.11,2.94,1.04,6.07,10.37,11.38,2.80,2.19,0.21,0.40,0.40,0.36,0.28,0.27,0.19,0.29,0.24,0.13,0.38,0.35,0.37,0.35,0.49,0.60,0.43,0.27,0.16,0.08,0.08,0.08,8.32,0.09
2006-12-02 23:00:00,1.01,8.09,5.90,7.01,2.33,1.23,6.49,9.66,11.39,3.55,2.18,0.26,0.43,0.40,0.36,0.28,0.26,0.19,0.29,0.24,0.13,0.37,0.35,0.36,0.35,0.48,0.51,0.52,0.29,0.20,0.08,0.08,0.08,8.24,0.09
2006-12-03 00:00:00,0.96,8.47,5.85,7.38,2.62,2.05,8.09,9.73,12.46,3.94,2.82,0.25,0.42,0.40,0.36,0.27,0.26,0.19,0.28,0.23,0.13,0.37,0.35,0.37,0.34,0.46,0.49,0.54,0.31,0.22,0.08,0.08,0.08,8.30,0.10
2006-12-03 01:00:00,1.19,8.57,5.84,7.60,3.33,2.18,9.27,10.59,14.87,4.62,3.03,0.23,0.42,0.42,0.36,0.28,0.26,0.19,0.28,0.23,0.13,0.37,0.35,0.37,0.34,0.43,0.47,0.56,0.32,0.18,0.08,0.08,0.08,8.38,0.13
2006-12-03 02:00:00,1.32,8.59,5.86,7.65,3.82,2.55,9.98,10.77,17.00,5.58,3.48,0.22,0.45,0.43,0.36,0.28,0.27,0.20,0.29,0.23,0.13,0.37,0.35,0.37,0.34,0.40,0.43,0.57,0.30,0.17,0.08,0.08,0.08,8.38,0.16
2006-12-03 03:00:00,1.66,8.51,5.87,7.64,4.61,2.79,10.18,10.46,16.66,5.50,4.22,0.33,0.49,0.46,0.36,0.29,0.27,0.21,0.30,0.23,0.13,0.37,0.35,0.37,0.34,0.40,0.41,0.58,0.28,0.17,0.08,0.08,0.08,8.32,0.15
2006-12-03 04:00:00,1.86,8.29,5.89,7.50,5.29,2.82,10.26,10.49,15.86,5.88,4.20,0.58,0.60,0.47,0.36,0.31,0.28,0.22,0.30,0.23,0.14,0.37,0.35,0.36,0.34,0.39,0.40,0.57,0.26,0.17,0.08,0.08,0.08,8.28,0.15
2006-12-03 05:00:00,1.93,8.14,5.90,7.24,5.43,3.17,9.56,10.80,13.82,4.82,4.39,0.38,0.63,0.47,0.36,0.32,0.29,0.23,0.30,0.23,0.14,0.37,0.35,0.37,0.34,0.40,0.41,0.58,0.24,0.16,0.08,0.08,0.08,8.27,0.15
2006-12-03 06:00:00,1.64,8.13,5.87,7.14,5.17,2.81,9.47,10.88,12.58,4.83,3.57,0.28,0.59,0.46,0.36,0.30,0.24,0.23,0.30,0.23,0.13,0.37,0.35,0.37,0.34,0.40,0.41,0.54,0.23,0.16,0.08,0.08,0.08,8.27,0.14
2006-12-03 07:00:00,1.41,8.13,5.85,7.05,4.27,2.49,8.99,10.81,12.38,3.89,3.12,0.23,0.51,0.44,0.36,0.26,0.26,0.23,0.29,0.23,0.13,0.37,0.35,0.37,0.34,0.40,0.41,0.41,0.23,0.18,0.08,0.08,0.08,8.24,0.13
2006-12-03 08:00:00,1.33,8.19,5.86,7.07,3.63,2.49,7.89,10.04,12.67,3.53,2.72,0.23,0.45,0.43,0.36,0.29,0.24,0.20,0.29,0.23,0.13,0.37,0.35,0.36,0.33,0.39,0.41,0.39,0.24,0.18,0.08,0.08,0.08,8.25,0.12
2006-12-03 09:00:00,1.32,8.48,5.91,7.35,3.08,2.39,8.64,9.59,13.12,4.61,2.87,0.23,0.47,0.41,0.36,0.27,0.26,0.19,0.29,0.24,0.13,0.37,0.35,0.36,0.33,0.41,0.40,0.48,0.26,0.16,0.08,0.08,0.08,8.30,0.10
2006-12-03 10:00:00,1.30,8.72,5.92,7.52,3.21,2.24,8.61,9.74,14.86,5.75,3.80,0.24,0.47,0.43,0.36,0.29,0.24,0.20,0.29,0.25,0.14,0.37,0.35,0.36,0.33,0.47,0.39,0.54,0.28,0.16,0.08,0.08,0.08,8.48,0.12
2006-12-03 11:00:00,1.81,8.98,5.93,7.65,3.67,3.12,11.19,10.26,15.72,5.54,4.82,0.28,0.50,0.45,0.36,0.32,0.26,0.22,0.29,0.25,0.13,0.37,0.35,0.36,0.33,0.58,0.41,0.56,0.28,0.16,0.08,0.08,0.08,8.62,0.14
2006-12-03 12:00:00,1.95,8.71,5.94,7.70,4.66,3.94,11.81,10.86,20.32,7.22,4.96,0.54,0.58,0.48,0.36,0.34,0.30,0.23,0.28,0.25,0.13,0.36,0.35,0.36,0.33,0.59,0.47,0.55,0.27,0.16,0.08,0.08,0.08,8.79,0.15
2006-12-03 13:00:00,2.63,8.72,5.94,7.73,5.76,5.16,13.57,10.96,21.89,7.45,5.34,1.05,0.76,0.49,0.37,0.35,0.32,0.24,0.29,0.24,0.14,0.37,0.35,0.36,0.33,0.59,0.48,0.55,0.24,0.16,0.08,0.08,0.08,8.84,0.18
2006-12-03 14:00:00,3.34,8.72,5.94,7.83,6.30,5.92,13.08,9.86,20.45,7.67,5.45,1.43,0.92,0.50,0.39,0.36,0.33,0.23,0.32,0.24,0.14,0.37,0.35,0.37,0.33,0.59,0.43,0.54,0.24,0.16,0.08,0.08,0.08,8.65,0.21
2006-12-03 15:00:00,3.60,8.75,5.96,7.71,6.55,6.14,13.30,9.50,19.60,8.49,7.51,1.69,1.15,0.53,0.42,0.37,0.34,0.22,0.33,0.24,0.14,0.37,0.35,0.37,0.33,0.57,0.41,0.24,0.21,0.16,0.08,0.08,0.08,8.52,0.28
2006-12-03 16:00:00,3.69,8.60,5.96,7.61,6.58,6.40,12.04,9.99,17.90,7.14,6.13,1.20,1.13,0.53,0.42,0.35,0.32,0.22,0.33,0.24,0.15,0.37,0.35,0.37,0.34,0.50,0.40,0.21,0.20,0.16,0.08,0.08,0.08,8.41,0.32
2006-12-03 17:00:00,2.90,8.59,5.93,7.40,6.49,3.67,11.06,10.62,16.89,6.61,5.10,0.85,1.03,0.50,0.40,0.32,0.30,0.21,0.33,0.25,0.16,0.37,0.35,0.37,0.34,0.42,0.44,0.22,0.20,0.16,0.08,0.08,0.08,8.33,0.21
2006-12-03 18:00:00,2.23,8.64,5.91,7.13,6.25,4.28,10.46,10.74,15.62,6.01,4.18,0.68,0.79,0.49,0.38,0.31,0.27,0.22,0.31,0.24,0.15,0.37,0.35,0.36,0.32,0.42,0.48,0.21,0.20,0.16,0.08,0.08,0.08,8.32,0.19
2006-12-03 19:00:00,1.84,8.14,5.89,7.07,5.76,3.31,10.15,10.78,13.59,5.03,3.50,0.61,0.60,0.46,0.37,0.30,0.28,0.23,0.30,0.24,0.15,0.37,0.35,0.36,0.33,0.43,0.44,0.21,0.20,0.16,0.08,0.08,0.08,8.29,0.18
2006-12-03 20:00:00,1.54,8.12,5.87,7.15,4.78,2.48,8.47,10.76,12.35,4.40,2.85,0.44,0.51,0.45,0.37,0.29,0.28,0.22,0.29,0.24,0.14,0.37,0.35,0.36,0.34,0.51,0.41,0.21,0.21,0.16,0.08,0.09,0.08,8.29,0.14
2006-12-03 21:00:00,1.19,8.26,5.84,7.22,4.07,1.75,7.05,10.72,11.02,3.46,2.16,0.30,0.47,0.44,0.36,0.28,0.27,0.21,0.29,0.24,0.13,0.37,0.35,0.36,0.34,0.56,0.46,0.21,0.23,0.16,0.08,0.09,0.08,8.24,0.11
2006-12-03 22:00:00,1.01,8.33,5.79,7.25,4.02,1.14,6.42,10.69,10.56,2.97,1.93,0.27,0.43,0.42,0.36,0.28,0.27,0.21,0.29,0.24,0.13,0.37,0.35,0.36,0.33,0.53,0.53,0.28,0.24,0.16,0.08,0.08,0.08,8.33,0.10
2006-12-03 23:00:00,0.87,8.19,5.80,7.22,2.83,0.95,6.48,10.57,11.29,2.70,2.18,0.30,0.41,0.40,0.36,0.28,0.26,0.20,0.29,0.24,0.13,0.36,0.35,0.36,0.34,0.50,0.53,0.47,0.26,0.20,0.08,0.08,0.08,8.28,0.09
2006-12-04 00:00:00,0.98,8.21,5.83,7.09,2.28,1.15,6.39,9.77,11.35,3.70,2.15,0.29,0.43,0.39,0.35,0.27,0.26,0.20,0.29,0.23,0.13,0.36,0.35,0.36,0.34,0.48,0.50,0.56,0.29,0.23,0.08,0.08,0.09,8.34,0.09
2006-12-04 01:00:00,0.93,8.58,5.79,7.37,2.67,2.14,8.17,10.00,12.62,4.07,2.93,0.27,0.42,0.40,0.36,0.27,0.26,0.19,0.28,0.23,0.13,0.36,0.35,0.36,0.34,0.44,0.48,0.59,0.31,0.23,0.08,0.08,0.09,8.43,0.11
2006-12-04 02:00:00,1.25,8.67,5.77,7.56,3.75,2.32,9.17,10.33,14.79,4.74,3.22,0.26,0.42,0.42,0.36,0.28,0.26,0.19,0.28,0.23,0.13,0.36,0.35,0.37,0.34,0.40,0.44,0.61,0.32,0.19,0.08,0.08,0.08,8.46,0.13
2006-12-04 03:00:00,1.36,8.69,5.77,7.65,4.25,2.59,9.45,10.68,16.59,5.21,3.62,0.24,0.46,0.43,0.36,0.29,0.27,0.20,0.28,0.23,0.14,0.36,0.35,0.36,0.34,0.39,0.41,0.62,0.30,0.19,0.08,0.08,0.08,8.52,0.15
2006-12-04 04:00:00,1.74,8.66,5.78,7.65,4.62,3.11,10.72,10.59,16.99,6.30,4.50,0.39,0.50,0.46,0.37,0.30,0.27,0.22,0.29,0.24,0.14,0.36,0.35,0.37,0.34,0.38,0.39,0.62,0.28,0.17,0.08,0.08,0.08,8.46,0.16
2006-12-04 05:00:00,1.95,8.54,5.73,7.62,5.58,2.98,10.40,10.38,15.71,6.22,4.02,0.48,0.57,0.48,0.36,0.32,0.28,0.22,0.30,0.24,0.14,0.36,0.35,0.36,0.34,0.38,0.39,0.61,0.26,0.16,0.08,0.08,0.08,8.38,0.16
2006-12-04 06:00:00,2.10,8.26,5.77,7.43,5.72,3.45,10.24,10.67,14.60,6.19,5.06,0.57,0.65,0.48,0.36,0.33,0.29,0.22,0.30,0.24,0.15,0.36,0.35,0.36,0.34,0.38,0.39,0.62,0.24,0.16,0.08,0.08,0.08,8.31,0.17
2006-12-04 07:00:00,2.09,8.41,5.73,7.20,5.51,3.20,9.60,10.82,13.43,4.69,4.13,0.35,0.60,0.47,0.36,0.32,0.26,0.23,0.30,0.24,0.14,0.36,0.35,0.37,0.34,0.38,0.39,0.58,0.23,0.16,0.08,0.08,0.08,8.25,0.16
2006-12-04 08:00:00,1.75,8.22,5.79,7.16,4.49,2.71,9.47,10.75,13.81,4.66,3.55,0.30,0.58,0.46,0.36,0.30,0.27,0.23,0.30,0.25,0.14,0.36,0.35,0.37,0.34,0.38,0.39,0.41,0.22,0.17,0.08,0.08,0.08,8.26,0.15
2006-12-04 09:00:00,1.56,8.52,5.88,7.39,3.90,2.27,8.80,10.76,14.02,3.86,3.11,0.26,0.51,0.45,0.36,0.27,0.26,0.23,0.29,0.25,0.14,0.36,0.35,0.37,0.33,0.38,0.39,0.31,0.23,0.18,0.08,0.08,0.08,8.40,0.13
2006-12-04 10:00:00,1.54,8.72,5.89,7.51,3.45,2.80,9.46,10.77,14.67,4.72,3.56,0.30,0.54,0.44,0.36,0.29,0.25,0.20,0.29,0.25,0.14,0.36,0.35,0.37,0.34,0.38,0.39,0.38,0.24,0.16,0.08,0.08,0.08,8.70,0.12
2006-12-04 11:00:00,2.05,8.74,5.92,7.71,3.62,3.77,9.99,10.91,16.81,6.67,4.24,0.34,0.56,0.46,0.36,0.30,0.27,0.23,0.30,0.25,0.14,0.36,0.35,0.37,0.33,0.42,0.38,0.47,0.26,0.16,0.08,0.08,0.08,9.15,0.15
2006-12-04 12:00:00,2.39,8.83,5.93,7.74,4.29,3.96,12.26,11.22,17.71,7.15,5.54,0.66,0.61,0.49,0.36,0.33,0.30,0.23,0.29,0.25,0.14,0.36,0.35,0.37,0.33,0.53,0.37,0.56,0.25,0.16,0.08,0.08,0.08,9.25,0.16
2006-12-04 13:00:00,2.89,8.89,5.94,7.85,5.23,5.06,12.84,11.67,22.80,8.16,5.84,1.10,0.77,0.50,0.37,0.35,0.32,0.24,0.30,0.25,0.14,0.36,0.35,0.36,0.34,0.57,0.38,0.55,0.24,0.16,0.08,0.08,0.08,9.75,0.17
2006-12-04 14:00:00,3.40,8.90,5.91,7.87,6.07,6.12,13.04,11.11,23.44,8.42,6.31,1.63,0.92,0.50,0.38,0.36,0.33,0.23,0.32,0.24,0.15,0.36,0.35,0.37,0.34,0.55,0.38,0.40,0.22,0.16,0.08,0.08,0.08,9.60,0.22
2006-12-04 15:00:00,4.07,8.82,5.92,7.86,6.49,6.35,14.37,9.88,20.78,8.93,6.26,2.02,1.24,0.53,0.43,0.37,0.34,0.22,0.34,0.24,0.15,0.36,0.35,0.37,0.33,0.47,0.38,0.26,0.22,0.16,0.08,0.08,0.08,9.21,0.27
2006-12-04 16:00:00,4.30,8.80,5.92,7.66,6.69,7.54,12.43,9.88,20.54,8.01,7.82,2.30,1.49,0.56,0.45,0.38,0.35,0.22,0.35,0.25,0.16,0.36,0.35,0.37,0.34,0.43,0.40,0.22,0.20,0.16,0.08,0.08,0.08,9.03,0.32
2006-12-04 17:00:00,3.70,8.71,5.91,7.60,6.71,4.82,12.12,10.53,19.02,8.13,6.50,1.39,1.32,0.54,0.43,0.36,0.27,0.22,0.34,0.25,0.18,0.37,0.36,0.37,0.34,0.39,0.45,0.21,0.20,0.16,0.08,0.08,0.08,8.67,0.31
2006-12-04 18:00:00,3.23,8.46,5.89,7.35,6.64,3.78,11.12,11.04,18.29,7.28,5.61,1.27,1.03,0.51,0.41,0.30,0.31,0.22,0.34,0.25,0.19,0.37,0.35,0.36,0.34,0.41,0.49,0.21,0.19,0.16,0.09,0.08,0.08,8.51,0.24
2006-12-04 19:00:00,2.57,8.33,5.87,7.13,6.45,4.84,11.13,11.05,16.52,6.45,4.55,0.91,0.82,0.49,0.39,0.29,0.29,0.23,0.32,0.25,0.16,0.37,0.36,0.36,0.34,0.43,0.52,0.22,0.19,0.16,0.09,0.08,0.08,8.40,0.21
2006-12-04 20:00:00,2.16,8.24,5.87,7.19,6.05,3.89,10.49,11.08,14.04,5.54,3.81,0.94,0.65,0.47,0.38,0.30,0.30,0.23,0.31,0.25,0.16,0.37,0.36,0.36,0.34,0.40,0.48,0.21,0.19,0.16,0.09,0.08,0.08,8.41,0.19
2006-12-04 21:00:00,1.62,8.20,5.85,7.29,4.97,2.50,8.82,11.07,13.51,4.81,2.95,0.57,0.56,0.46,0.37,0.30,0.28,0.22,0.30,0.25,0.15,0.36,0.36,0.37,0.33,0.46,0.42,0.21,0.20,0.16,0.08,0.09,0.08,8.46,0.15
2006-12-04 22:00:00,1.30,8.17,5.84,7.36,4.70,2.06,7.37,11.09,11.98,3.88,2.48,0.41,0.47,0.44,0.37,0.29,0.28,0.20,0.30,0.25,0.15,0.36,0.36,0.36,0.34,0.53,0.42,0.21,0.21,0.16,0.08,0.09,0.08,8.41,0.12
2006-12-04 23:00:00,1.06,8.21,5.84,7.34,4.46,1.39,6.80,11.10,11.92,3.41,2.16,0.48,0.46,0.42,0.37,0.28,0.27,0.20,0.29,0.24,0.14,0.36,0.36,0.36,0.34,0.53,0.48,0.25,0.23,0.20,0.08,0.09,0.08,8.46,0.10
2006-12-05 00:00:00,0.94,8.33,5.82,7.30,3.12,1.21,6.86,10.95,12.38,3.32,2.48,0.41,0.44,0.40,0.36,0.28,0.26,0.20,0.29,0.24,0.14,0.36,0.36,0.36,0.34,0.44,0.52,0.40,0.25,0.22,0.08,0.09,0.08,8.43,0.08
2006-12-05 01:00:00,0.94,8.48,5.82,7.25,2.67,1.62,7.28,10.36,12.56,4.27,2.55,0.21,0.47,0.40,0.36,0.27,0.26,0.21,0.29,0.23,0.14,0.36,0.35,0.36,0.34,0.42,0.48,0.53,0.28,0.23,0.08,0.08,0.09,8.62,0.08
2006-12-05 02:00:00,1.15,8.81,5.74,7.50,3.02,2.67,8.81,10.20,13.37,4.64,3.21,0.24,0.44,0.40,0.36,0.28,0.26,0.20,0.28,0.23,0.14,0.36,0.35,0.36,0.34,0.41,0.44,0.56,0.30,0.22,0.08,0.08,0.08,8.72,0.12
2006-12-05 03:00:00,1.43,8.83,5.71,7.69,4.55,2.75,9.35,10.64,16.05,5.17,3.61,0.23,0.45,0.42,0.37,0.29,0.27,0.20,0.28,0.23,0.14,0.36,0.36,0.37,0.34,0.39,0.42,0.57,0.31,0.18,0.08,0.08,0.08,8.81,0.15
2006-12-05 04:00:00,1.57,8.83,5.71,7.76,4.75,3.16,10.35,11.02,18.63,6.16,4.08,0.27,0.49,0.44,0.37,0.29,0.27,0.20,0.29,0.23,0.15,0.36,0.36,0.37,0.34,0.39,0.40,0.58,0.28,0.18,0.08,0.08,0.08,8.89,0.18
2006-12-05 05:00:00,2.10,8.81,5.72,7.69,5.18,3.70,10.07,11.01,18.94,6.58,4.69,0.59,0.54,0.45,0.37,0.31,0.28,0.22,0.30,0.23,0.15,0.36,0.36,0.36,0.34,0.38,0.39,0.56,0.27,0.17,0.08,0.08,0.08,8.79,0.17
2006-12-05 06:00:00,2.36,8.69,5.77,7.63,5.93,3.64,10.83,10.69,16.89,7.13,4.72,0.79,0.66,0.49,0.38,0.32,0.29,0.22,0.31,0.23,0.16,0.36,0.36,0.36,0.34,0.38,0.39,0.57,0.25,0.16,0.08,0.08,0.08,8.64,0.17
2006-12-05 07:00:00,2.49,8.46,5.73,7.49,6.01,4.24,10.88,11.00,15.60,5.58,5.62,0.77,0.73,0.47,0.38,0.33,0.30,0.23,0.31,0.23,0.15,0.36,0.36,0.36,0.34,0.38,0.39,0.57,0.23,0.16,0.08,0.08,0.08,8.50,0.17
2006-12-05 08:00:00,2.32,8.34,5.76,6.99,5.72,3.61,9.97,11.11,14.94,5.36,4.56,0.41,0.68,0.48,0.38,0.32,0.25,0.23,0.31,0.23,0.15,0.36,0.36,0.36,0.34,0.40,0.40,0.55,0.22,0.16,0.08,0.08,0.08,8.45,0.16
2006-12-05 09:00:00,1.98,8.52,5.86,6.94,4.85,2.38,9.72,11.00,15.08,5.35,4.07,0.34,0.61,0.46,0.38,0.28,0.28,0.23,0.30,0.24,0.15,0.36,0.36,0.36,0.34,0.41,0.40,0.33,0.22,0.16,0.08,0.08,0.08,8.49,0.16
2006-12-05 10:00:00,1.86,8.79,5.89,7.21,4.30,2.47,9.90,10.94,15.31,4.24,3.41,0.29,0.55,0.45,0.37,0.28,0.26,0.22,0.30,0.25,0.14,0.36,0.36,0.37,0.34,0.41,0.40,0.25,0.23,0.18,0.08,0.08,0.08,8.76,0.13
2006-12-05 11:00:00,1.89,8.70,5.89,7.66,4.18,3.46,10.25,10.97,15.18,5.51,4.08,0.34,0.60,0.45,0.37,0.28,0.25,0.22,0.30,0.25,0.14,0.36,0.36,0.37,0.34,0.38,0.39,0.28,0.24,0.17,0.08,0.08,0.08,9.18,0.16
2006-12-05 12:00:00,2.59,8.52,5.90,7.75,-9999.00,4.58,10.82,11.07,17.50,7.68,4.71,0.61,0.64,0.48,0.37,0.31,0.26,0.24,0.30,0.26,0.14,0.36,0.36,0.37,0.34,0.40,0.39,0.41,0.25,0.16,0.08,0.09,0.08,9.45,0.17
2006-12-05 13:00:00,2.97,8.61,5.90,7.55,-9999.00,4.93,12.77,11.52,20.38,8.10,6.06,1.01,0.69,0.50,0.38,0.33,0.30,0.24,0.30,0.25,0.15,0.36,0.36,0.37,0.34,0.47,0.39,0.49,0.24,0.16,0.08,0.09,0.08,9.59,0.18
2006-12-05 14:00:00,3.38,8.70,5.89,7.77,-9999.00,5.73,13.07,11.63,23.17,8.70,6.29,1.54,0.85,0.52,0.40,0.35,0.32,0.25,0.30,0.25,0.15,0.36,0.36,0.37,0.34,0.48,0.38,0.35,0.23,0.16,0.08,0.09,0.08,9.83,0.21
2006-12-05 15:00:00,3.96,8.68,5.90,7.76,-9999.00,7.07,13.55,11.33,21.21,8.83,6.71,1.97,1.06,0.53,0.41,0.36,0.34,0.25,0.33,0.25,0.16,0.36,0.35,0.36,0.34,0.44,0.40,0.26,0.21,0.16,0.08,0.09,0.08,9.64,0.25
2006-12-05 16:00:00,4.50,8.59,5.90,7.56,6.70,7.98,14.97,9.64,21.15,10.00,7.09,2.31,1.49,0.55,0.45,0.38,0.35,0.24,0.35,0.25,0.17,0.36,0.35,0.37,0.34,0.43,0.39,0.22,0.20,0.16,0.08,0.09,0.08,9.38,0.30
2006-12-05 17:00:00,4.59,8.53,5.87,7.41,6.80,7.22,12.83,10.04,21.54,8.95,7.49,2.37,1.61,0.57,0.47,0.38,0.35,0.24,0.35,0.25,0.17,0.36,0.35,0.36,0.34,0.40,0.40,0.21,0.20,0.16,0.08,0.09,0.08,9.19,0.39
2006-12-05 18:00:00,4.00,8.43,5.87,7.25,6.82,5.23,12.10,10.77,19.26,9.01,6.29,1.51,1.49,0.53,0.45,0.36,0.30,0.24,0.34,0.25,0.20,0.36,0.35,0.36,0.34,0.40,0.44,0.20,0.19,0.16,0.08,0.09,0.08,8.91,0.28
2006-12-05 19:00:00,3.28,8.77,5.85,6.97,6.71,4.26,11.50,11.36,18.06,7.34,5.41,1.32,1.08,0.52,0.42,0.33,0.27,0.24,0.33,0.25,0.18,0.36,0.35,0.36,0.34,0.41,0.47,0.21,0.19,0.16,0.09,0.08,0.08,8.68,0.23
2006-12-05 20:00:00,2.76,8.03,5.82,6.89,6.50,4.86,11.37,11.42,16.22,6.67,4.71,1.05,0.78,0.49,0.40,0.32,0.31,0.24,0.32,0.25,0.18,0.36,0.35,0.36,0.34,0.41,0.45,0.21,0.19,0.16,0.09,0.09,0.08,8.59,0.22
2006-12-05 21:00:00,2.20,8.44,5.83,6.95,5.99,3.98,10.41,11.46,14.36,5.79,3.73,0.96,0.65,0.47,0.39,0.31,0.29,0.24,0.31,0.25,0.17,0.36,0.35,0.36,0.34,0.42,0.42,0.22,0.19,0.16,0.09,0.09,0.08,8.67,0.18
2006-12-05 22:00:00,1.66,8.39,5.82,7.01,4.87,3.07,8.69,11.54,13.69,4.94,3.01,0.61,0.57,0.45,0.39,0.30,0.28,0.23,0.30,0.25,0.16,0.36,0.35,0.36,0.34,0.48,0.40,0.21,0.20,0.16,0.08,0.09,0.08,8.63,0.15
2006-12-05 23:00:00,1.32,7.86,5.80,7.03,5.01,2.11,7.33,11.53,12.38,4.01,2.57,0.45,0.50,0.43,0.38,0.29,0.28,0.21,0.29,0.25,0.16,0.36,0.35,0.36,0.33,0.50,0.43,0.23,0.22,0.16,0.08,0.09,0.08,8.60,0.12
2006-12-06 00:00:00,1.07,7.94,5.79,7.13,4.44,1.48,6.96,11.51,12.30,3.49,2.55,0.64,0.45,0.41,0.38,0.28,0.27,0.20,0.29,0.24,0.15,0.36,0.35,0.37,0.34,0.45,0.47,0.31,0.24,0.20,0.08,0.09,0.08,8.65,0.10
2006-12-06 01:00:00,1.00,8.05,5.76,7.36,3.18,1.36,6.96,11.25,12.68,3.56,2.58,0.42,0.44,0.39,0.37,0.28,0.26,0.21,0.30,0.24,0.15,0.36,0.35,0.36,0.34,0.42,0.47,0.47,0.26,0.23,0.08,0.08,0.09,8.65,0.09
2006-12-06 02:00:00,0.97,8.30,5.75,7.30,2.86,1.96,7.42,10.73,13.13,4.75,2.81,0.17,0.48,0.40,0.37,0.27,0.26,0.21,0.30,0.23,0.15,0.36,0.35,0.37,0.34,0.40,0.44,0.52,0.29,0.23,0.08,0.08,0.09,9.04,0.10
